10800
[17, 4, 12, 24, 21, 6, 0, 12, 18, 8]
[6, 12, 12, 21, 0, 8, 18, 17, 24, 4]
[6, 24, 18, 0, 17, 12, 4, 21, 8, 12]
[21, 4, 24, 8, 17, 0, 18, 12, 12, 6]
[4, 18, 0, 12, 17, 12, 21, 24, 8, 6]
[8, 4, 21, 17, 0, 12, 6, 18, 24, 12]
[8, 21, 24, 12, 18, 17, 12, 6, 0, 4]
[12, 4, 6, 21, 24, 0, 18, 8, 17, 12]
[0, 6, 8, 18, 4, 12, 12, 17, 21, 24]
[12, 18, 6, 17, 4, 12, 24, 21, 0, 8]
[18, 12, 4, 17, 21, 12, 0, 24, 8, 6]
[12, 24, 17, 12, 6, 21, 8, 4, 0, 18]
[0, 24, 4, 8, 21, 17, 12, 12, 18, 6]
[12, 12, 17, 21, 8, 24, 6, 4, 18, 0]
[8, 12, 4, 6, 12, 17, 21, 24, 0, 18]
[24, 17, 18, 21, 6, 4, 8, 12, 0, 12]
[8, 12, 6, 17, 0, 24, 4, 12, 21, 18]
[8, 6, 21, 4, 24, 0, 12, 17, 18, 12]
[0, 8, 12, 17, 18, 4, 12, 6, 21, 24]
[4, 12, 0, 24, 21, 6, 12, 18, 17, 8]
[24, 21, 0, 6, 18, 8, 12, 4, 17, 12]
[17, 8, 21, 24, 12, 12, 4, 0, 18, 6]
[17, 18, 4, 8, 0, 12, 12, 24, 21, 6]
[24, 4, 8, 17, 12, 0, 12, 18, 6, 21]
[6, 21, 18, 0, 12, 24, 17, 8, 12, 4]
[4, 12, 0, 6, 24, 21, 8, 17, 12, 18]
[4, 0, 8, 12, 17, 24, 12, 18, 21, 6]
[21, 4, 0, 12, 6, 8, 24, 17, 12, 18]
[4, 24, 8, 17, 12, 18, 6, 12, 0, 21]
[4, 17, 0, 21, 8, 24, 18, 12, 6, 12]
[12, 24, 0, 12, 17, 8, 21, 18, 6, 4]
[24, 21, 12, 0, 17, 8, 18, 12, 4, 6]
[17, 8, 18, 6, 21, 12, 4, 24, 12, 0]
[4, 24, 8, 18, 6, 17, 12, 0, 21, 12]
[21, 12, 8, 18, 4, 0, 17, 12, 24, 6]
[12, 24, 4, 6, 0, 21, 12, 18, 8, 17]
[4, 6, 12, 0, 21, 18, 17, 12, 24, 8]
[17, 18, 24, 0, 8, 4, 21, 12, 12, 6]
[8, 12, 0, 17, 18, 12, 6, 4, 21, 24]
[4, 12, 6, 12, 18, 24, 0, 17, 8, 21]
[6, 21, 12, 8, 12, 0, 17, 18, 24, 4]
[12, 18, 6, 4, 12, 24, 0, 8, 17, 21]
[8, 17, 12, 12, 18, 0, 4, 6, 24, 21]
[21, 18, 4, 24, 0, 12, 6, 8, 12, 17]
[8, 17, 24, 6, 0, 21, 18, 4, 12, 12]
[6, 18, 24, 12, 0, 21, 8, 4, 17, 12]
[6, 21, 4, 24, 0, 12, 18, 17, 12, 8]
[4, 12, 17, 6, 12, 8, 18, 0, 24, 21]
[6, 24, 21, 17, 12, 4, 12, 18, 8, 0]
[12, 8, 18, 0, 6, 21, 12, 17, 24, 4]
[0, 8, 24, 21, 12, 18, 12, 6, 4, 17]
[8, 6, 24, 21, 18, 12, 4, 12, 0, 17]
[4, 21, 12, 24, 8, 6, 17, 12, 18, 0]
[4, 12, 12, 18, 8, 6, 17, 24, 0, 21]
[24, 18, 0, 4, 17, 8, 21, 12, 6, 12]
[6, 8, 12, 21, 12, 17, 0, 4, 24, 18]
[24, 4, 8, 18, 12, 17, 21, 0, 12, 6]
[0, 6, 21, 12, 12, 24, 8, 4, 18, 17]
[18, 12, 17, 4, 12, 0, 24, 6, 8, 21]
[18, 4, 6, 12, 12, 0, 24, 21, 17, 8]
[17, 8, 24, 12, 12, 6, 21, 4, 18, 0]
[18, 12, 12, 4, 24, 21, 17, 0, 6, 8]
[6, 0, 21, 12, 4, 12, 8, 17, 24, 18]
[4, 18, 12, 12, 17, 6, 21, 0, 24, 8]
[0, 12, 18, 4, 8, 17, 6, 12, 24, 21]
[18, 4, 17, 0, 6, 8, 21, 24, 12, 12]
[21, 0, 17, 24, 8, 6, 12, 4, 18, 12]
[12, 6, 21, 24, 17, 0, 4, 8, 12, 18]
[12, 8, 21, 24, 12, 18, 0, 6, 17, 4]
[6, 4, 12, 24, 17, 8, 12, 21, 0, 18]
[12, 24, 17, 18, 21, 12, 0, 4, 8, 6]
[17, 21, 12, 8, 0, 18, 6, 12, 4, 24]
[12, 8, 18, 6, 12, 17, 0, 21, 4, 24]
[12, 8, 18, 17, 0, 21, 4, 6, 24, 12]
[8, 21, 4, 0, 18, 12, 12, 17, 6, 24]
[8, 18, 12, 6, 4, 24, 21, 12, 17, 0]
[4, 21, 12, 12, 8, 0, 17, 6, 18, 24]
[18, 0, 6, 21, 12, 4, 12, 8, 17, 24]
[0, 12, 4, 8, 18, 17, 21, 24, 12, 6]
[4, 0, 17, 12, 24, 8, 6, 12, 18, 21]
[18, 0, 21, 8, 4, 6, 24, 17, 12, 12]
[0, 8, 12, 12, 4, 18, 17, 21, 24, 6]
[4, 21, 24, 0, 17, 12, 8, 6, 18, 12]
[21, 8, 0, 6, 17, 24, 4, 18, 12, 12]
[18, 0, 24, 21, 17, 4, 12, 8, 6, 12]
[24, 21, 17, 8, 6, 4, 12, 18, 12, 0]
[21, 18, 8, 12, 6, 12, 24, 17, 0, 4]
[12, 4, 18, 6, 21, 0, 8, 17, 12, 24]
[21, 0, 8, 18, 6, 12, 17, 4, 24, 12]
[8, 21, 6, 24, 12, 0, 18, 4, 12, 17]
[17, 12, 24, 18, 0, 8, 12, 4, 6, 21]
[4, 18, 0, 8, 12, 21, 12, 6, 24, 17]
[24, 12, 18, 21, 6, 17, 12, 8, 4, 0]
[17, 21, 12, 12, 4, 18, 24, 0, 6, 8]
[8, 17, 12, 4, 24, 0, 12, 18, 21, 6]
[8, 17, 6, 24, 21, 12, 12, 0, 18, 4]
[17, 6, 24, 0, 8, 12, 4, 12, 18, 21]
[0, 6, 12, 12, 4, 8, 21, 24, 17, 18]
[6, 24, 0, 4, 18, 8, 17, 21, 12, 12]
[17, 24, 8, 18, 0, 12, 6, 21, 4, 12]
[0, 12, 24, 4, 18, 17, 12, 8, 21, 6]
[0, 6, 21, 18, 4, 17, 24, 8, 12, 12]
[0, 4, 24, 6, 18, 17, 12, 21, 8, 12]
[21, 12, 0, 24, 12, 18, 17, 4, 6, 8]
[8, 0, 17, 24, 12, 4, 6, 18, 12, 21]
[24, 21, 6, 12, 0, 4, 18, 17, 12, 8]
[0, 12, 17, 21, 24, 4, 18, 12, 6, 8]
[8, 18, 12, 21, 4, 17, 24, 0, 12, 6]
[4, 18, 21, 24, 0, 8, 12, 12, 17, 6]
[4, 18, 17, 12, 21, 6, 12, 0, 8, 24]
[24, 6, 17, 0, 21, 8, 4, 18, 12, 12]
[24, 0, 8, 4, 6, 17, 21, 18, 12, 12]
[12, 12, 0, 4, 8, 24, 18, 17, 21, 6]
[24, 12, 0, 12, 4, 6, 18, 8, 17, 21]
[17, 24, 0, 18, 12, 4, 12, 8, 21, 6]
[0, 21, 17, 18, 12, 8, 6, 12, 4, 24]
[18, 6, 21, 24, 0, 12, 17, 4, 8, 12]
[0, 6, 21, 18, 12, 24, 4, 8, 12, 17]
[12, 24, 6, 17, 12, 4, 8, 18, 0, 21]
[4, 12, 0, 12, 18, 21, 17, 24, 6, 8]
[12, 4, 0, 21, 6, 8, 12, 24, 18, 17]
[4, 12, 12, 24, 8, 6, 0, 21, 18, 17]
[12, 8, 21, 12, 24, 17, 18, 0, 6, 4]
[4, 17, 12, 8, 24, 18, 6, 21, 0, 12]
[4, 0, 12, 24, 6, 12, 21, 17, 18, 8]
[0, 17, 21, 18, 6, 24, 8, 12, 4, 12]
[6, 4, 18, 12, 0, 8, 12, 17, 21, 24]
[18, 8, 17, 0, 4, 24, 12, 12, 6, 21]
[21, 12, 12, 4, 6, 0, 17, 18, 8, 24]
[21, 24, 12, 17, 12, 4, 6, 8, 0, 18]
[12, 24, 6, 0, 18, 17, 12, 8, 4, 21]
[21, 6, 12, 0, 18, 24, 4, 17, 12, 8]
[8, 0, 24, 12, 18, 6, 21, 12, 17, 4]
[17, 24, 0, 21, 8, 6, 4, 18, 12, 12]
[0, 24, 12, 12, 6, 21, 4, 17, 18, 8]
[8, 12, 0, 18, 12, 6, 4, 21, 24, 17]
[24, 8, 21, 12, 4, 18, 12, 0, 6, 17]
[21, 24, 0, 18, 6, 17, 12, 4, 12, 8]
[18, 8, 17, 0, 21, 12, 4, 12, 24, 6]
[12, 0, 18, 17, 8, 6, 12, 4, 24, 21]
[12, 24, 12, 18, 21, 4, 6, 8, 0, 17]
[24, 6, 12, 18, 12, 0, 17, 21, 4, 8]
[21, 17, 24, 12, 8, 6, 12, 0, 4, 18]
[8, 24, 21, 18, 12, 6, 17, 12, 4, 0]
[12, 0, 12, 17, 24, 21, 8, 4, 18, 6]
[12, 6, 4, 18, 12, 17, 21, 8, 24, 0]
[24, 6, 21, 12, 4, 12, 18, 17, 0, 8]
[6, 12, 18, 17, 24, 4, 21, 12, 8, 0]
[17, 24, 6, 12, 21, 0, 8, 12, 4, 18]
[6, 21, 12, 0, 24, 17, 12, 18, 4, 8]
[0, 4, 12, 24, 6, 12, 21, 18, 17, 8]
[8, 12, 4, 21, 18, 17, 12, 0, 24, 6]
[21, 8, 0, 4, 18, 24, 12, 6, 12, 17]
[4, 0, 17, 8, 21, 24, 12, 6, 18, 12]
[12, 18, 0, 24, 8, 4, 17, 6, 12, 21]
[0, 12, 24, 21, 12, 6, 18, 4, 17, 8]
[6, 24, 8, 18, 12, 17, 0, 4, 12, 21]
[8, 24, 17, 21, 4, 6, 0, 12, 18, 12]
[4, 17, 8, 18, 24, 12, 12, 6, 0, 21]
[21, 12, 24, 12, 17, 8, 18, 0, 4, 6]
[12, 4, 18, 21, 0, 8, 17, 24, 12, 6]
[12, 4, 17, 0, 24, 6, 21, 8, 12, 18]
[24, 12, 8, 4, 6, 12, 21, 18, 17, 0]
[12, 17, 18, 0, 12, 6, 8, 24, 4, 21]
[12, 8, 21, 24, 0, 17, 18, 12, 4, 6]
[0, 17, 18, 21, 24, 6, 4, 8, 12, 12]
[4, 17, 12, 8, 0, 6, 18, 24, 12, 21]
[24, 12, 4, 17, 12, 18, 0, 21, 6, 8]
[8, 17, 6, 18, 21, 24, 12, 4, 0, 12]
[18, 17, 21, 8, 12, 12, 0, 4, 6, 24]
[24, 0, 12, 12, 8, 6, 18, 4, 17, 21]
[0, 12, 21, 24, 4, 6, 17, 12, 18, 8]
[18, 8, 4, 0, 17, 21, 12, 24, 6, 12]
[8, 6, 24, 4, 21, 17, 12, 18, 12, 0]
[12, 6, 4, 24, 12, 0, 18, 21, 17, 8]
[12, 18, 4, 0, 8, 24, 12, 17, 6, 21]
[12, 0, 8, 17, 4, 24, 21, 12, 6, 18]
[4, 21, 12, 18, 8, 12, 24, 0, 6, 17]
[12, 4, 0, 17, 18, 8, 6, 12, 21, 24]
[12, 24, 17, 6, 12, 8, 0, 4, 18, 21]
[21, 18, 17, 8, 24, 12, 0, 4, 6, 12]
[21, 18, 17, 12, 24, 6, 0, 4, 8, 12]
[17, 0, 12, 8, 12, 24, 4, 6, 18, 21]
[17, 0, 12, 8, 12, 24, 21, 6, 4, 18]
[8, 24, 12, 4, 6, 0, 12, 17, 18, 21]
[8, 24, 12, 4, 6, 0, 21, 18, 12, 17]
[17, 12, 21, 24, 4, 12, 0, 6, 8, 18]
[17, 12, 21, 24, 4, 12, 0, 6, 8, 18]
[8, 17, 24, 0, 21, 4, 6, 12, 12, 18]
[8, 17, 24, 0, 21, 4, 12, 6, 18, 12]
[0, 12, 6, 21, 18, 12, 4, 8, 17, 24]
[0, 12, 6, 21, 18, 12, 17, 4, 8, 24]
[17, 12, 24, 6, 8, 18, 0, 4, 12, 21]
[17, 12, 24, 6, 8, 18, 21, 4, 12, 0]
[6, 8, 18, 17, 12, 12, 0, 4, 21, 24]
[6, 8, 18, 17, 12, 12, 4, 0, 21, 24]
[8, 18, 24, 21, 6, 17, 0, 4, 12, 12]
[8, 18, 24, 21, 6, 17, 12, 4, 12, 0]
[18, 24, 21, 17, 6, 4, 0, 8, 12, 12]
[18, 24, 21, 17, 6, 4, 8, 0, 12, 12]
[12, 24, 4, 18, 6, 12, 0, 8, 17, 21]
[21, 6, 12, 8, 4, 17, 0, 12, 18, 24]
[8, 17, 24, 6, 0, 12, 4, 12, 18, 21]
[8, 17, 24, 6, 0, 12, 4, 21, 12, 18]
[8, 24, 21, 0, 12, 17, 4, 6, 12, 18]
[8, 24, 21, 0, 12, 17, 4, 12, 18, 6]
[4, 6, 0, 17, 12, 8, 12, 18, 21, 24]
[12, 17, 0, 21, 8, 6, 4, 12, 18, 24]
[12, 17, 0, 21, 8, 6, 4, 12, 18, 24]
[24, 0, 8, 12, 12, 17, 4, 6, 18, 21]
[24, 0, 8, 12, 12, 17, 18, 21, 6, 4]
[6, 0, 12, 17, 21, 24, 4, 8, 12, 18]
[6, 0, 12, 17, 21, 24, 18, 4, 8, 12]
[21, 8, 0, 18, 17, 4, 6, 12, 12, 24]
[12, 0, 4, 18, 6, 21, 8, 12, 17, 24]
[12, 0, 4, 18, 6, 21, 8, 24, 12, 17]
[24, 12, 17, 4, 21, 12, 0, 6, 8, 18]
[24, 12, 17, 4, 21, 12, 0, 8, 6, 18]
[0, 17, 18, 4, 12, 12, 6, 8, 21, 24]
[0, 17, 18, 4, 12, 12, 24, 21, 6, 8]
[0, 6, 24, 12, 8, 17, 4, 12, 18, 21]
[12, 6, 21, 24, 0, 18, 4, 8, 12, 17]
[0, 12, 4, 18, 21, 12, 6, 8, 17, 24]
[0, 12, 4, 18, 21, 12, 17, 8, 6, 24]
[8, 24, 0, 4, 12, 6, 12, 17, 18, 21]
[8, 24, 0, 4, 12, 6, 21, 18, 17, 12]
[18, 12, 21, 12, 8, 6, 0, 4, 17, 24]
[18, 12, 21, 12, 8, 6, 4, 17, 24, 0]
[4, 0, 18, 12, 6, 8, 12, 17, 21, 24]
[4, 0, 18, 12, 6, 8, 24, 21, 12, 17]
[4, 17, 6, 8, 24, 21, 0, 12, 12, 18]
[12, 17, 24, 12, 6, 18, 0, 4, 8, 21]
[12, 17, 24, 12, 6, 18, 0, 21, 8, 4]
[18, 4, 6, 12, 8, 0, 12, 17, 21, 24]
[18, 4, 6, 12, 8, 0, 17, 24, 12, 21]
[24, 18, 12, 12, 4, 0, 6, 8, 17, 21]
[24, 18, 12, 12, 4, 0, 8, 21, 17, 6]
[18, 12, 4, 21, 17, 6, 0, 8, 12, 24]
[17, 12, 24, 4, 8, 18, 0, 6, 12, 21]
[17, 12, 24, 4, 8, 18, 21, 6, 0, 12]
[12, 4, 21, 12, 0, 17, 6, 8, 18, 24]
[12, 4, 21, 12, 0, 17, 6, 18, 24, 8]
[8, 24, 0, 4, 18, 12, 6, 12, 17, 21]
[12, 8, 17, 18, 6, 0, 4, 12, 21, 24]
[12, 8, 17, 18, 6, 0, 12, 24, 21, 4]
[4, 21, 0, 24, 12, 17, 6, 8, 12, 18]
[4, 21, 0, 24, 12, 17, 12, 8, 6, 18]
[12, 18, 8, 21, 0, 17, 4, 6, 12, 24]
[24, 18, 12, 0, 8, 12, 4, 6, 17, 21]
[24, 18, 12, 0, 8, 12, 17, 6, 4, 21]
[18, 0, 12, 21, 6, 8, 4, 12, 17, 24]
[18, 0, 12, 21, 6, 8, 17, 24, 4, 12]
[8, 4, 21, 0, 12, 12, 6, 17, 18, 24]
[8, 4, 21, 0, 12, 12, 6, 24, 18, 17]
[12, 8, 6, 4, 18, 24, 0, 12, 17, 21]
[12, 8, 6, 4, 18, 24, 12, 0, 21, 17]
[18, 0, 21, 12, 17, 8, 4, 6, 12, 24]
[18, 0, 21, 12, 17, 8, 6, 4, 12, 24]
[24, 12, 17, 6, 12, 8, 0, 4, 18, 21]
[4, 24, 0, 8, 12, 21, 6, 12, 17, 18]
[4, 24, 0, 8, 12, 21, 12, 6, 18, 17]
[24, 12, 4, 8, 17, 12, 0, 6, 18, 21]
[24, 12, 4, 8, 17, 12, 0, 6, 21, 18]
[8, 6, 12, 24, 0, 17, 4, 12, 18, 21]
[8, 6, 12, 24, 0, 17, 12, 18, 4, 21]
[21, 8, 12, 18, 4, 0, 6, 12, 17, 24]
[21, 8, 12, 18, 4, 0, 6, 24, 12, 17]
[18, 12, 24, 8, 17, 6, 0, 4, 12, 21]
[6, 24, 4, 18, 0, 12, 8, 12, 17, 21]
[6, 24, 4, 18, 0, 12, 12, 8, 21, 17]
[21, 12, 17, 4, 18, 8, 0, 6, 12, 24]
[21, 12, 17, 4, 18, 8, 24, 0, 6, 12]
[12, 21, 17, 12, 6, 0, 4, 8, 18, 24]
[12, 21, 17, 12, 6, 0, 24, 8, 4, 18]
[17, 8, 6, 24, 4, 18, 0, 12, 12, 21]
[17, 8, 6, 24, 4, 18, 12, 12, 0, 21]
[8, 17, 12, 6, 24, 18, 0, 4, 12, 21]
[12, 21, 8, 17, 18, 4, 0, 6, 12, 24]
[12, 21, 8, 17, 18, 4, 0, 6, 24, 12]
[8, 18, 4, 12, 6, 24, 0, 12, 17, 21]
[24, 12, 12, 8, 0, 17, 4, 6, 18, 21]
[24, 12, 12, 8, 0, 17, 4, 21, 18, 6]
[8, 12, 6, 4, 17, 21, 0, 12, 18, 24]
[8, 12, 6, 4, 17, 21, 24, 0, 18, 12]
[6, 8, 17, 21, 24, 12, 0, 4, 12, 18]
[6, 8, 17, 21, 24, 12, 18, 12, 4, 0]
[12, 6, 17, 0, 18, 21, 4, 8, 12, 24]
[12, 6, 17, 0, 18, 21, 8, 4, 12, 24]
[18, 12, 12, 4, 6, 8, 0, 17, 21, 24]
[18, 12, 12, 4, 6, 8, 0, 24, 21, 17]
[6, 12, 4, 17, 12, 0, 8, 18, 21, 24]
[6, 12, 4, 17, 12, 0, 24, 21, 18, 8]
[17, 12, 12, 8, 0, 6, 4, 18, 21, 24]
[17, 12, 12, 8, 0, 6, 24, 4, 21, 18]
[6, 17, 8, 0, 24, 21, 4, 12, 12, 18]
[6, 17, 8, 0, 24, 21, 12, 4, 18, 12]
[17, 21, 12, 6, 4, 24, 0, 8, 12, 18]
[17, 21, 12, 6, 4, 24, 8, 0, 18, 12]
[21, 12, 24, 8, 0, 4, 6, 12, 17, 18]
[21, 12, 24, 8, 0, 4, 6, 18, 17, 12]
[8, 17, 4, 6, 21, 0, 12, 12, 18, 24]
[8, 17, 4, 6, 21, 0, 12, 12, 24, 18]
[4, 21, 18, 24, 8, 6, 0, 12, 12, 17]
[4, 21, 18, 24, 8, 6, 12, 12, 17, 0]
[8, 4, 18, 12, 24, 12, 0, 6, 17, 21]
[8, 4, 18, 12, 24, 12, 0, 17, 6, 21]
[12, 21, 4, 8, 18, 6, 0, 12, 17, 24]
[12, 21, 4, 8, 18, 6, 24, 0, 12, 17]
[21, 8, 24, 17, 18, 4, 0, 6, 12, 12]
[21, 8, 24, 17, 18, 4, 12, 12, 0, 6]
[12, 12, 21, 0, 8, 17, 4, 6, 18, 24]
[12, 12, 21, 0, 8, 17, 24, 18, 6, 4]
[17, 12, 4, 21, 12, 8, 0, 6, 18, 24]
[17, 12, 4, 21, 12, 8, 18, 0, 6, 24]
[17, 8, 18, 4, 12, 12, 0, 6, 21, 24]
[17, 8, 18, 4, 12, 12, 6, 0, 24, 21]
[6, 24, 12, 0, 18, 17, 4, 8, 12, 21]
[6, 24, 12, 0, 18, 17, 21, 4, 8, 12]
[0, 12, 4, 17, 8, 24, 6, 12, 18, 21]
[18, 6, 12, 0, 24, 21, 4, 8, 12, 17]
[18, 6, 12, 0, 24, 21, 4, 12, 17, 8]
[18, 12, 0, 6, 21, 17, 4, 8, 12, 24]
[18, 12, 0, 6, 21, 17, 24, 4, 8, 12]
[18, 4, 24, 8, 17, 12, 0, 6, 12, 21]
[18, 4, 24, 8, 17, 12, 6, 12, 21, 0]
[24, 21, 8, 17, 12, 18, 0, 4, 6, 12]
[24, 21, 8, 17, 12, 18, 4, 0, 12, 6]
[6, 4, 18, 8, 21, 12, 0, 12, 17, 24]
[0, 4, 12, 21, 18, 6, 8, 12, 17, 24]
[0, 4, 12, 21, 18, 6, 17, 8, 12, 24]
[4, 12, 21, 6, 24, 12, 0, 8, 17, 18]
[12, 0, 24, 18, 17, 12, 4, 6, 8, 21]
[12, 0, 24, 18, 17, 12, 6, 8, 21, 4]
[8, 0, 18, 6, 24, 12, 4, 12, 17, 21]
[8, 0, 18, 6, 24, 12, 17, 21, 12, 4]
[6, 24, 18, 8, 12, 4, 0, 12, 17, 21]
[6, 12, 0, 17, 12, 24, 4, 8, 18, 21]
[6, 12, 0, 17, 12, 24, 8, 21, 18, 4]
[21, 4, 24, 12, 0, 17, 6, 8, 12, 18]
[21, 4, 24, 12, 0, 17, 18, 12, 8, 6]
[17, 12, 4, 6, 21, 8, 0, 12, 18, 24]
[17, 12, 4, 6, 21, 8, 24, 0, 12, 18]
[0, 4, 21, 12, 8, 17, 6, 12, 18, 24]
[0, 4, 21, 12, 8, 17, 18, 6, 12, 24]
[4, 6, 18, 24, 12, 21, 0, 8, 12, 17]
[12, 24, 18, 4, 0, 17, 6, 8, 12, 21]
[12, 24, 18, 4, 0, 17, 8, 12, 6, 21]
[18, 0, 21, 12, 6, 4, 8, 12, 17, 24]
[18, 0, 21, 12, 6, 4, 8, 17, 12, 24]
[17, 12, 0, 8, 18, 21, 4, 6, 12, 24]
[17, 12, 0, 8, 18, 21, 6, 4, 24, 12]
[24, 21, 12, 17, 18, 12, 0, 4, 6, 8]
[24, 21, 12, 17, 18, 12, 8, 4, 0, 6]
[0, 18, 4, 24, 8, 12, 6, 12, 17, 21]
[17, 24, 6, 0, 12, 12, 4, 8, 18, 21]
[17, 24, 6, 0, 12, 12, 21, 4, 8, 18]
[6, 18, 21, 24, 12, 4, 0, 8, 12, 17]
[18, 24, 0, 4, 8, 12, 6, 12, 17, 21]
[18, 24, 0, 4, 8, 12, 12, 17, 6, 21]
[4, 12, 18, 6, 8, 17, 0, 12, 21, 24]
[4, 12, 18, 6, 8, 17, 0, 21, 12, 24]
[8, 4, 12, 6, 24, 12, 0, 17, 18, 21]
[21, 18, 0, 4, 12, 12, 6, 8, 17, 24]
[21, 18, 0, 4, 12, 12, 6, 8, 24, 17]
[24, 18, 6, 12, 12, 17, 0, 4, 8, 21]
[24, 18, 6, 12, 12, 17, 21, 0, 4, 8]
[12, 12, 8, 0, 24, 17, 4, 6, 18, 21]
[12, 12, 8, 0, 24, 17, 18, 4, 6, 21]
[6, 24, 21, 18, 0, 8, 4, 12, 12, 17]
[4, 17, 0, 8, 12, 6, 12, 18, 21, 24]
[4, 17, 0, 8, 12, 6, 24, 18, 21, 12]
[18, 0, 4, 6, 8, 12, 12, 17, 21, 24]
[18, 0, 4, 6, 8, 12, 17, 12, 24, 21]
[8, 24, 12, 21, 18, 12, 0, 4, 6, 17]
[8, 24, 12, 21, 18, 12, 6, 0, 17, 4]
[4, 17, 12, 8, 12, 21, 0, 6, 18, 24]
[4, 17, 12, 8, 12, 21, 0, 6, 24, 18]
[0, 12, 8, 4, 12, 18, 6, 17, 21, 24]
[0, 12, 8, 4, 12, 18, 17, 21, 24, 6]
[24, 8, 21, 12, 17, 6, 0, 4, 12, 18]
[12, 18, 6, 8, 21, 12, 0, 4, 17, 24]
[12, 18, 6, 8, 21, 12, 17, 4, 0, 24]
[24, 6, 18, 0, 12, 8, 4, 12, 17, 21]
[24, 6, 18, 0, 12, 8, 12, 21, 17, 4]
[24, 17, 18, 21, 12, 6, 0, 4, 8, 12]
[24, 17, 18, 21, 12, 6, 4, 12, 0, 8]
[8, 17, 12, 0, 21, 24, 4, 6, 12, 18]
[8, 17, 12, 0, 21, 24, 4, 6, 18, 12]
